day_avg_dwell,day_of_week,lat,long,off,on,route,stop_name,total,trip_avg_dwell,unique_stop_number
4.1,WEEKDAY,40.018312,-83.057493,1,6,3,NORTHWEST BLVD & ZOLLING,6,0.1,2851
2.9,WEEKDAY,40.014604,-83.057733,0,4,3,NORTHWEST BLVD & RIDGEVI,5,0.1,2852
1.9,WEEKDAY,40.011953,-83.057913,0,3,3,NORTHWEST BLVD & NORTHAM,3,0.1,2853
8.2,WEEKDAY,40.006814,-83.058258,2,12,3,NORTHWEST BLVD & W LANE,14,0.2,2855
0.7,WEEKDAY,40.003892,-83.057835,0,1,3,NORTHWEST BLVD & SUFFOLK,1,0.0,2857
18.0,WEEKDAY,39.94368,-83.072827,9,29,6,SULLIVANT AVE & S HAGUE,37,0.5,2726
9.5,WEEKDAY,39.944142,-83.070015,3,13,6,SULLIVANT AVE & S OGDEN,16,0.3,2727
11.4,WEEKDAY,39.944726,-83.066894,6,16,6,SULLIVANT AVE & S RICHAR,22,0.3,2728
12.5,WEEKDAY,39.945178,-83.064493,5,17,6,SULLIVANT AVE & S EUREKA,22,0.4,2729
8.8,WEEKDAY,39.947001,-83.054785,6,12,6,SULLIVANT AVE & BELVIDER,18,0.3,2733
14.0,WEEKDAY,39.925995,-82.984396,31,7,8,PARSONS AVE & E INNIS AV,38,0.4,2796
8.5,WEEKDAY,39.923937,-82.984536,16,4,8,PARSONS AVE & E BARTHMAN,20,0.3,2797
4.9,WEEKDAY,39.919546,-82.984851,7,1,8,PARSONS AVE & GROVEPORT,8,0.2,2798
2.4,WEEKDAY,39.912185,-82.985392,6,1,8,PARSONS AVE & DERING AVE,7,0.1,2799
0.8,WEEKDAY,39.909551,-82.985593,1,0,8,PARSONS AVE & CORR RD,2,0.0,2800
0.8,WEEKDAY,39.994908,-83.044825,4,0,3,NORTHWEST BLVD & INDEPEN,4,0.0,2882
0.8,WEEKDAY,39.995677,-83.046522,2,0,3,NORTHWEST BLVD & NORTHWE,2,0.0,2883
3.4,WEEKDAY,39.996844,-83.049169,6,2,3,NORTHWEST BLVD & NORTH S,8,0.1,2884
0.5,WEEKDAY,40.009609,-83.057964,1,0,3,NORTHWEST BLVD & WILSHIR,1,0.0,2885
1.9,WEEKDAY,40.014336,-83.057679,4,0,3,NORTHWEST BLVD & RIDGEVI,4,0.1,2887
0.9,WEEKDAY,40.001869,-83.055755,0,1,3,NORTHWEST BLVD & GUILFOR,1,0.0,2858
0.1,WEEKDAY,40.00009,-83.054331,0,0,3,NORTHWEST BLVD & BARRING,0,0.0,2859
1.4,WEEKDAY,39.998495,-83.052449,1,2,3,NORTHWEST BLVD & GLENN A,2,0.0,2860
6.6,WEEKDAY,39.99668,-83.04904,2,6,3,NORTHWEST BLVD & STANFOR,9,0.2,2862
0.9,WEEKDAY,39.995785,-83.046934,0,3,3,NORTHWEST BLVD & NORTHWE,3,0.0,2864
9.1,WEEKDAY,39.941858,-82.983113,4,12,4,PARSONS AVE & STEWART AV,17,0.2,2828
5.6,WEEKDAY,39.941863,-82.983109,4,6,8,PARSONS AVE & STEWART AV,10,0.2,2828
4.6,WEEKDAY,39.949562,-82.982521,3,5,4,PARSONS AVE & SYCAMORE S,7,0.1,2831
3.8,WEEKDAY,39.949567,-82.982511,4,3,8,PARSONS AVE & SYCAMORE S,7,0.1,2831
6.8,WEEKDAY,39.918586,-82.984834,1,6,8,PARSONS AVE & GROVEPORT,7,0.2,2838
44.1,WEEKDAY,39.94417,-82.983291,50,44,5,E WHITTIER ST & PARSONS,94,0.7,2754
3.4,WEEKDAY,39.944049,-82.980742,7,4,5,E WHITTIER ST & ANN ST,11,0.1,2755
9.2,WEEKDAY,39.943768,-82.975425,19,4,5,E WHITTIER ST & CARPENTE,24,0.1,2756
10.0,WEEKDAY,39.943663,-82.973435,29,3,5,E WHITTIER ST & S 22ND S,32,0.2,2757
11.5,WEEKDAY,39.943526,-82.970737,28,7,5,E WHITTIER ST & S CHAMPI,35,0.2,2759
1.5,WEEKDAY,39.962893,-83.000767,10,0,46,N HIGH ST & W BROAD ST,10,0.8,2900
108.6,WEEKDAY,39.962879,-83.000716,375,45,101,N HIGH ST & W BROAD ST,421,1.3,2900
32.9,WEEKDAY,39.962883,-83.000751,86,9,102,N HIGH ST & W BROAD ST,95,0.9,2900
164.5,WEEKDAY,39.96286,-83.000787,217,206,121,N HIGH ST & W BROAD ST,424,1.1,2900
0.3,WEEKDAY,40.115982,-83.014903,1,0,41,VANTAGE DR & RED ROOF IN,1,0.1,2901
6.5,WEEKDAY,39.962901,-83.000743,20,0,41,N HIGH ST & W BROAD ST,20,0.6,2900
1.5,WEEKDAY,39.962822,-83.000777,3,0,42,N HIGH ST & W BROAD ST,4,0.8,2900
7.9,WEEKDAY,39.962865,-83.000761,27,0,43,N HIGH ST & W BROAD ST,28,0.8,2900
1.5,WEEKDAY,39.962864,-83.000789,3,0,44,N HIGH ST & W BROAD ST,3,0.7,2900
7.2,WEEKDAY,39.962883,-83.000753,23,0,45,N HIGH ST & W BROAD ST,23,0.8,2900
14.9,WEEKDAY,39.99343,-83.042003,2,27,3,NORTHWEST BLVD & CHAMBER,29,0.4,2865
9.1,WEEKDAY,39.988824,-83.040947,4,8,3,NORTHWEST BLVD & W 5TH A,12,0.3,2867
2.2,WEEKDAY,39.986943,-83.040856,0,4,3,NORTHWEST BLVD & THORNWO,4,0.1,2868
1.6,WEEKDAY,39.984955,-83.038729,2,1,3,W 3RD AVE & MEADOW RD,3,0.0,2879
6.0,WEEKDAY,39.991265,-83.040586,8,1,3,NORTHWEST BLVD & KING AV,9,0.2,2880
5.1,WEEKDAY,39.976429,-83.028899,1,2,22,NORTHWEST BLVD & BURR AV,3,0.1,2909
0.2,WEEKDAY,39.976701,-83.029538,0,0,31,NORTHWEST BLVD & BURR AV,0,0.0,2909
0.5,WEEKDAY,39.977884,-83.029934,1,0,13,NORTHWEST BLVD & WILLIAM,1,0.2,2910
4.2,WEEKDAY,39.978079,-83.030201,1,1,31,NORTHWEST BLVD & WILLIAM,2,0.1,2910
0.1,WEEKDAY,39.979807,-83.031989,0,0,13,W 1ST AVE & NORTHWEST BL,0,0.0,2911
0.2,WEEKDAY,40.024103,-83.050428,1,0,32,FISHINGER RD & CHAUCER D,1,0.0,2894
2.8,WEEKDAY,40.024366,-83.054405,2,0,32,FISHINGER RD & PEMBERTON,2,0.1,2895
4.5,WEEKDAY,40.078513,-82.951647,1,7,6,CLEVELAND AVE & WILDWOOD,8,0.1,3126
1.8,WEEKDAY,39.978131,-83.0303,1,2,31,NORTHWEST BLVD & WILLIAM,3,0.0,6604
1.2,WEEKDAY,40.101342,-83.091375,1,3,33,SAWMILL RD & VILLAGE PKW,4,0.1,7684
1.8,WEEKDAY,40.099913,-83.09119,4,0,33,SAWMILL RD & SAWMILL PLA,5,0.1,7685
1.8,WEEKDAY,40.099771,-83.091439,1,2,33,SAWMILL RD & BANKER DR,3,0.1,7686
0.5,WEEKDAY,40.018639,-82.872837,1,0,25,GRANVILLE ST & LINCOLN C,1,0.0,7649
0.8,WEEKDAY,40.018526,-82.872883,1,0,25,GRANVILLE ST & LINCOLN C,1,0.1,7650
0.7,WEEKDAY,40.018738,-82.877528,1,0,25,GRAVILLE ST & S HIGH ST,2,0.0,7651
0.1,WEEKDAY,39.860296,-82.885688,0,0,24,S HAMILTON & LOWERY CT,0,0.0,7652
0.0,WEEKDAY,39.860253,-82.885725,0,0,24,S HAMILTON RD & LOWERY C,0,0.0,7653
7.5,WEEKDAY,39.965275,-83.001214,34,0,43,N HIGH ST & W LONG ST,34,0.7,4101
2.7,WEEKDAY,40.099452,-83.106853,1,2,33,W DUBLIN GRANVILLE RD &,3,0.1,7703
2.3,WEEKDAY,40.03625,-83.131304,1,1,21,BRITTON PKWY & ALL SEASO,2,0.2,7704
1.5,WEEKDAY,40.099616,-83.113468,2,0,33,E BRIDGE ST & N HIGH ST,2,0.1,7705
0.3,WEEKDAY,40.099635,-83.113344,0,0,73,E BRIDGE ST & N HIGH ST,0,0.1,7705
0.9,WEEKDAY,39.996517,-82.84341,0,1,25,790 SCIENCE BLVD,1,0.1,7644
1.3,WEEKDAY,39.996596,-82.843421,2,0,25,791 SCIENCE BLVD,2,0.1,7645
0.5,WEEKDAY,39.999171,-82.843487,0,0,25,SCIENCE BLVD & TECH CENT,0,0.0,7646
0.3,WEEKDAY,39.99916,-82.843598,0,0,25,SCIENCE BLVD & TECH CENT,0,0.0,7647
1.3,WEEKDAY,40.018064,-82.866898,0,2,25,GRANVILLE ST & N HAMILTO,2,0.1,7648
0.7,WEEKDAY,40.047146,-82.890404,1,0,25,STYGLER RD & WENDLER BLV,2,0.0,7677
1.2,WEEKDAY,39.929229,-82.838667,1,1,25,5677 ALSHIRE RD,2,0.0,7678
4.1,WEEKDAY,40.114362,-83.090682,0,4,33,SAWMILL RD & SAWBURY BLV,4,0.2,7679
5.7,WEEKDAY,40.113953,-83.090489,4,1,33,SAWMILL RD & SAWBURY BLV,5,0.3,7680
4.2,WEEKDAY,40.105247,-83.091271,0,9,33,SAWMILL RD & SNOUFFER RD,10,0.2,7681
6.7,WEEKDAY,40.09754,-83.092501,14,1,33,W DUBLIN GRANVILLE RD &,15,0.4,7687
0.0,WEEKDAY,40.057617,-83.136209,0,0,21,BRITTON RD & CARRINGTON,0,0.0,7688
0.4,WEEKDAY,39.875123,-82.884625,1,0,24,S HAMILTON RD & HOMER OH,1,0.1,7689
0.6,WEEKDAY,40.05528,-83.135426,1,1,21,BRITTON PKWY & BRITTON F,2,0.0,7690
0.2,WEEKDAY,40.09868,-83.095002,1,0,33,W DUBLIN GRANVILLE RD &,1,0.0,7691
1.6,WEEKDAY,40.018846,-82.877561,1,1,25,GRANVILLE ST & S HIGH ST,2,0.1,7654
0.5,WEEKDAY,40.018912,-82.882594,1,1,25,US 62 & OLD RIDENOUR RD,1,0.0,7655
1.2,WEEKDAY,40.018753,-82.883883,1,1,25,US 62 & OLD RIDENOUR RD,3,0.1,7656
3.3,WEEKDAY,40.0195,-82.890391,2,3,25,N STYGLER RD & AGLER RD,5,0.2,7657
0.4,WEEKDAY,40.070543,-83.137391,1,1,21,5780 BRITTON PKWY,2,0.0,7658
2.8,WEEKDAY,40.086624,-82.960793,5,4,35,STATE RTE 161 AND MAPLE,9,0.1,7725
0.0,WEEKDAY,40.086601,-82.960685,0,0,43,STATE RTE 161 AND MAPLE,0,0.0,7725
1.4,WEEKDAY,39.972437,-83.14984,2,1,21,HILLIARD ROME RD & FEDER,4,0.1,7726
5.9,WEEKDAY,39.972765,-83.149856,2,4,21,HILLIARD ROME RD & FEDER,6,0.4,7727
0.2,WEEKDAY,40.0785,-82.951635,0,0,101,CLEVELAND AVE & WILDWOOD,0,0.0,3126
1.5,WEEKDAY,40.075938,-82.95183,0,2,6,CLEVELAND AVE & WOODLEY,3,0.0,3128
0.0,WEEKDAY,40.064432,-82.952559,0,0,101,CLEVELAND AVE & ABINGTON,0,0.0,3087
0.9,WEEKDAY,40.0666,-82.952377,2,1,6,CLEVELAND AVE & NORTHWOL,2,0.0,3088
3.0,WEEKDAY,39.901496,-82.99525,1,6,8,S HIGH ST & SOUTHGATE DR,7,0.1,2237
36.6,WEEKDAY,39.957908,-82.970563,57,42,2,E MAIN ST & S OHIO AVE,100,0.5,2351
35.0,WEEKDAY,39.957988,-82.974322,34,79,2,E MAIN ST & CARPENTER ST,112,0.5,2353
15.2,WEEKDAY,39.958081,-82.978554,15,31,2,E MAIN ST & S MONROE AVE,46,0.2,2355
11.7,WEEKDAY,39.958129,-82.981565,11,13,2,E MAIN ST & PARSONS AVE,25,0.2,2356
22.1,WEEKDAY,39.957782,-82.985654,23,36,2,E MAIN ST & S WASHINGTON,60,0.3,2357
17.4,WEEKDAY,39.957052,-82.933555,25,15,2,E MAIN ST & EUCLAIRE AVE,40,0.2,2287
1.7,WEEKDAY,40.067524,-83.137652,1,2,21,5550 BRITTON PKWY,4,0.1,7665
0.5,WEEKDAY,40.032755,-82.889449,0,1,25,STYGLER RD & MCCUTCHEON,1,0.0,7666
0.3,WEEKDAY,40.037536,-82.888989,0,0,25,STYGLER RD & WOODMARK RU,0,0.0,7667
0.3,WEEKDAY,40.037887,-82.888993,0,0,25,STYGLER RD & WOODMARK RU,0,0.0,7668
1.4,WEEKDAY,40.099136,-83.099544,0,2,33,W DUBLIN GRANVILLE RD &,2,0.1,7698
0.6,WEEKDAY,40.050369,-83.13399,1,1,21,BRITTON PKWY & DAVIDSON,2,0.0,7699
0.3,WEEKDAY,40.042191,-83.131474,0,0,21,BRITTON PKWY & ANSON DR,1,0.0,7700
3.1,WEEKDAY,40.099633,-83.106844,2,0,33,W DUBLIN GRANVILLE RD &,3,0.2,7701
0.2,WEEKDAY,40.042051,-83.131245,0,0,21,BRITTON PKWY & ANSON DR,1,0.0,7702
6.6,WEEKDAY,40.055087,-82.918675,17,3,34,4155 MORSE CROSSING,21,0.1,6538
62.1,WEEKDAY,39.954144,-82.999069,63,94,1,S HIGH ST & W MOUND ST,157,0.8,4109
29.8,WEEKDAY,39.954165,-82.999143,19,40,4,S HIGH ST & W MOUND ST,59,0.6,4109
40.4,WEEKDAY,39.954165,-82.999145,14,69,5,S HIGH ST & W MOUND ST,83,0.7,4109
51.9,WEEKDAY,39.954157,-82.999124,21,98,8,S HIGH ST & W MOUND ST,119,0.8,4109
2.8,WEEKDAY,39.954099,-82.999125,0,8,52,S HIGH ST & W MOUND ST,8,0.9,4109
1.0,WEEKDAY,39.958149,-82.999797,1,0,45,S HIGH ST & W TOWN ST,1,0.1,4106
1.0,WEEKDAY,39.958362,-82.999818,2,0,46,S HIGH ST & W TOWN ST,2,0.5,4106
31.5,WEEKDAY,39.958183,-82.999782,39,3,101,S HIGH ST & W TOWN ST,42,0.4,4106
22.5,WEEKDAY,39.958155,-82.999805,24,2,102,S HIGH ST & W TOWN ST,26,0.6,4106
91.7,WEEKDAY,39.95817,-82.999912,94,75,121,S HIGH ST & W TOWN ST,169,0.6,4106
21.1,WEEKDAY,39.969808,-83.002083,17,29,5,N HIGH ST & OHIO CENTER,47,0.3,4094
19.4,WEEKDAY,39.969774,-83.00205,38,19,121,N HIGH ST & OHIO CENTER,57,0.2,4094
2.5,WEEKDAY,39.969825,-83.002076,0,6,131,N HIGH ST & OHIO CENTER,6,0.2,4094
5.8,WEEKDAY,39.969836,-83.002118,0,8,152,N HIGH ST & OHIO CENTER,8,0.2,4094
23.9,WEEKDAY,39.972711,-83.002675,24,30,1,N HIGH ST & SPRUCE ST,54,0.3,4095
0.1,WEEKDAY,39.98707,-82.879147,0,0,7,4700 E 5TH AVE,0,0.0,6457
0.1,WEEKDAY,39.986922,-82.879026,0,0,7,4700 E 5TH AVE,0,0.0,6458
1.6,WEEKDAY,40.05927,-82.949302,5,4,34,MORSE RD & GOLDENGATE SQ,9,0.0,6462
20.2,WEEKDAY,39.946673,-82.945099,5,8,11,1025 ALUM CREEK DR,13,1.1,6401
0.8,WEEKDAY,39.940688,-82.943583,1,0,11,ALUM CREEK DR & ALUM IND,1,0.0,6402
2.8,WEEKDAY,39.936915,-82.942437,6,0,11,ALUM CREEK DR & INTEGRIT,6,0.1,6403
0.8,WEEKDAY,39.984456,-83.123496,3,0,5,TRABUE RD & WESTBELT DR,4,0.0,6417
15.3,WEEKDAY,39.987372,-83.013476,19,8,5,W 5TH AVE & NEIL AVE,28,0.2,6420
0.4,WEEKDAY,40.120587,-82.948416,1,0,43,S CLEVELAND AVE & COOPER,1,0.1,6425
0.4,WEEKDAY,40.120612,-82.948397,1,0,101,S CLEVELAND AVE & COOPER,1,0.0,6425
2.5,WEEKDAY,40.000309,-82.856701,2,2,25,TECHCENTER DR & MORRISON,4,0.2,6426
2.4,WEEKDAY,40.000275,-82.85648,4,2,25,TECHCENTER DR & MORRISON,6,0.2,6427
16.5,WEEKDAY,39.95492,-82.859655,38,4,2,E MAIN ST & FOUNTAIN LN,41,0.4,2497
22.4,WEEKDAY,39.972981,-82.903908,65,30,10,3675 E BROAD ST,96,0.3,2498
3.9,WEEKDAY,40.020266,-82.890489,2,2,25,N STYGLER RD & AGLER RD,4,0.3,2500
26.6,WEEKDAY,39.973788,-82.896223,64,12,10,E BROAD ST & ROBINWOOD A,76,0.3,2501
15.5,WEEKDAY,39.973936,-82.894811,28,19,10,E BROAD ST & BEECHTREE R,46,0.2,2502
91.2,WEEKDAY,39.976097,-82.87416,110,34,10,E BROAD ST & S HAMILTON,144,1.0,2509
985.5,WEEKDAY,39.978155,-82.84529,82,89,10,E BROAD ST & MT CARMEL E,171,7.8,2513
68.6,WEEKDAY,39.976341,-82.873025,33,77,10,E BROAD ST & MIDCLIFF DR,110,0.8,2515
17.7,WEEKDAY,39.976015,-82.875997,3,42,10,E BROAD ST & N HAMILTON,45,0.2,2516
5.6,WEEKDAY,39.975814,-82.877874,1,9,10,E BROAD ST & FAIRWAY BLV,11,0.1,2517
6.9,WEEKDAY,39.97079,-82.924215,16,4,10,E BROAD ST & S MERKLE RD,21,0.1,2490
5.3,WEEKDAY,39.971004,-82.922237,8,4,10,E BROAD ST & S BROADLEIG,12,0.1,2491
6.7,WEEKDAY,39.971359,-82.918983,11,5,10,E BROAD ST & S HARDING R,17,0.1,2492
48.9,WEEKDAY,39.972071,-82.912405,89,111,10,E BROAD ST & S JAMES RD,200,0.6,2494
15.6,WEEKDAY,39.97276,-82.905989,47,11,10,E BROAD ST & S NAPOLEON,58,0.2,2496
0.5,WEEKDAY,39.968577,-82.945472,1,1,10,E BROAD ST & MEADOW PARK,1,0.0,2539
18.7,WEEKDAY,39.967956,-82.951204,17,24,10,E BROAD ST & N NELSON RD,40,0.2,2540
12.3,WEEKDAY,39.967203,-82.957928,7,19,10,E BROAD ST & WOODLAND AV,26,0.2,2541
34.4,WEEKDAY,39.966948,-82.960311,32,53,10,E BROAD ST & PARKWOOD AV,85,0.4,2542
18.8,WEEKDAY,39.966351,-82.965685,11,27,10,E BROAD ST & WINNER AVE,38,0.2,2544
17.5,WEEKDAY,39.957132,-82.933806,18,22,2,E MAIN ST & S CASSADY AV,39,0.2,2337
19.3,WEEKDAY,39.957229,-82.937896,12,23,2,E MAIN ST & S DREXEL AVE,35,0.3,2338
4.3,WEEKDAY,39.957344,-82.942127,4,6,2,E MAIN ST & S PARKVIEW A,10,0.1,2340
125.0,WEEKDAY,39.961544,-83.000278,278,181,1,S HIGH ST & E BROAD ST,459,1.6,6464
1.8,WEEKDAY,39.936956,-82.942342,0,5,11,ALUM CREEK DR & INTEGRIT,5,0.1,6404
5.9,WEEKDAY,39.946887,-82.944992,6,4,11,1025 ALUM CREEK DR,9,0.3,6405
0.3,WEEKDAY,39.954946,-82.944388,0,0,11,ALUM CREEK DR & PAYNE AV,0,0.0,6406
1449.8,WEEKDAY,39.885079,-83.000913,139,213,8,GREAT SOUTHERN PARK AND,352,10.9,6407
1.2,WEEKDAY,39.986919,-82.999986,1,3,12,E 5TH AVE & N 4TH ST,4,0.0,6409
5.8,WEEKDAY,39.958948,-83.001816,6,5,11,S FRONT ST & W TOWN ST,11,0.3,6398
3.8,WEEKDAY,39.95909,-83.0018,2,2,152,S FRONT ST & W TOWN ST,4,0.1,6398
9.0,WEEKDAY,39.957488,-82.949117,8,15,2,E MAIN ST & RHOADS AVE,23,0.1,2343
1.1,WEEKDAY,39.931138,-83.115898,0,2,9,1060 GEORGESVILLE RD,2,0.0,6451
2.2,WEEKDAY,39.932128,-83.115566,3,1,9,GEORGESVILLE RD & CLIME,4,0.1,6452
0.6,WEEKDAY,39.929309,-83.116621,2,0,9,GEORGESVILLE RD & HALL R,2,0.0,6453
0.3,WEEKDAY,39.929545,-83.116407,0,0,9,GEORGESVILLE RD & HALL R,1,0.0,6454
6.0,WEEKDAY,40.048381,-82.919459,15,1,7,EASTON WAY & MORSE CROSS,16,0.2,6517
5.5,WEEKDAY,40.048465,-82.919402,12,1,9,EASTON WAY & MORSE CROSS,12,0.2,6517
0.6,WEEKDAY,39.968502,-82.945107,1,1,10,E BROAD ST & PARK DR,1,0.0,2484
1.1,WEEKDAY,39.968958,-82.941032,1,0,10,E BROAD ST & S PARKVIEW,1,0.0,2485
2.0,WEEKDAY,39.969494,-82.936244,3,1,10,E BROAD ST & S DREXEL AV,4,0.0,2486
4.0,WEEKDAY,39.969929,-82.932311,8,1,10,E BROAD ST & S CASSADY A,9,0.0,2487
4.2,WEEKDAY,39.970463,-82.927279,10,1,10,E BROAD ST & S STANWOOD,10,0.0,2489
5.3,WEEKDAY,39.953627,-83.020513,3,7,6,S DAVIS AVE & SULLIVANT,10,0.2,2457
9.8,WEEKDAY,39.95517,-83.019566,17,4,3,W RICH ST & S GREEN ST,21,0.3,2459
7.0,WEEKDAY,39.955165,-83.019588,6,7,6,W RICH ST & S GREEN ST,13,0.2,2459
6.3,WEEKDAY,39.955623,-83.015781,11,3,3,W RICH ST & S SKIDMORE S,14,0.2,2460
3.3,WEEKDAY,39.955628,-83.015856,3,4,6,W RICH ST & S SKIDMORE S,7,0.1,2460
19.8,WEEKDAY,39.957561,-82.95269,14,36,2,E MAIN ST & FAIRWOOD AVE,50,0.3,2344
1.5,WEEKDAY,39.998525,-82.868168,1,0,24,S HAMILTON RD & TECH CEN,1,0.0,2526
31.1,WEEKDAY,39.972804,-82.906657,15,52,10,E BROAD ST & N WEYANT AV,67,0.4,2527
22.5,WEEKDAY,39.972507,-82.909428,12,35,10,E BROAD ST & N HAMPTON R,47,0.3,2528
8.8,WEEKDAY,39.971444,-82.919245,7,11,10,E BROAD ST & N HARDING R,18,0.1,2531
12.1,WEEKDAY,39.971178,-82.921699,9,14,10,E BROAD ST & N BROADLEIG,22,0.1,2532
196.5,WEEKDAY,40.116963,-83.006192,63,72,41,CROSSWOODS PARK AND RIDE,134,10.3,4918
19.6,WEEKDAY,40.068002,-83.091584,14,30,33,RESLER DR & SAWMILL RD,44,0.5,5134
3.5,WEEKDAY,40.067964,-83.09159,7,0,72,RESLER DR & SAWMILL RD,7,0.4,5134
5.2,WEEKDAY,39.917177,-82.909004,4,7,5,REFUGEE RD & SCHWARTZ RD,11,0.2,3417
5.9,WEEKDAY,40.027609,-83.028008,23,2,1,3368 OLENTANGY RIVER RD,25,0.1,3421
0.3,WEEKDAY,40.031376,-83.143176,0,0,32,CEMETERY RD & OUTER ST,0,0.0,3304
0.0,WEEKDAY,40.031374,-83.143182,0,0,71,CEMETERY RD & OUTER ST,0,0.0,3304
1.7,WEEKDAY,40.03173,-83.139456,4,1,21,CEMETERY RD & LEAP RD,5,0.1,3305
2.4,WEEKDAY,40.031722,-83.139432,0,4,32,CEMETERY RD & LEAP RD,4,0.1,3305
0.0,WEEKDAY,40.031726,-83.139417,0,0,71,CEMETERY RD & LEAP RD,0,0.0,3305
6.0,WEEKDAY,39.986126,-82.980025,15,9,22,E 5TH AVE & SAINT CLAIR,23,0.2,3307
6.8,WEEKDAY,39.975628,-82.980506,11,5,9,SAINT CLAIR AVE & LEONAR,16,0.3,3330
0.4,WEEKDAY,40.022587,-83.160245,1,1,21,MAIN ST & LUTHER LN,1,0.0,3334
1.2,WEEKDAY,40.046546,-83.050117,0,4,1,KENNY RD & WINDHAM RD,4,0.0,3478
1.5,WEEKDAY,40.028802,-83.046288,2,0,72,W NORTH BROADWAY & CLEAR,2,0.2,3424
7.6,WEEKDAY,39.974263,-82.891674,16,5,10,E BROAD ST & BEECHWOOD R,21,0.1,2503
21.3,WEEKDAY,39.974631,-82.888115,47,11,10,4251 E BROAD ST,58,0.2,2504
39.1,WEEKDAY,39.974953,-82.885022,67,13,10,E BROAD ST & S YEARLING,80,0.4,2505
17.1,WEEKDAY,39.975327,-82.88143,41,10,10,E BROAD ST & SANTA MARIA,51,0.2,2507
6.7,WEEKDAY,39.975732,-82.877542,13,1,10,E BROAD ST & FAIRWAY BLV,14,0.1,2508
8.9,WEEKDAY,39.962041,-82.876319,5,4,24,S HAMILTON RD & RICKENBA,9,0.2,2561
7.6,WEEKDAY,39.95983,-82.876518,8,4,24,S HAMILTON RD & LANGLEY,13,0.2,2562
9.7,WEEKDAY,39.958222,-82.876664,12,11,24,S HAMILTON RD & WRIGHT A,23,0.3,2563
60.4,WEEKDAY,39.955801,-82.876898,56,75,24,S HAMILTON RD & E MAIN S,131,1.6,2564
7.5,WEEKDAY,39.962783,-82.876099,3,3,24,S HAMILTON RD & KAE AVE,6,0.2,2569
0.0,WEEKDAY,40.019666,-82.896748,0,0,46,540 AGLER RD,0,0.0,2552
1.4,WEEKDAY,39.973626,-82.874656,1,2,24,S HAMILTON RD & FAIRWAY,3,0.0,2556
3.2,WEEKDAY,39.971063,-82.875428,3,5,24,S HAMILTON RD & SAN JOSE,8,0.1,2557
2.5,WEEKDAY,39.969556,-82.875648,4,4,24,S HAMILTON RD & SAINT AN,8,0.1,2558
10.4,WEEKDAY,39.964834,-82.876089,10,14,24,S HAMILTON RD & ETNA RD,24,0.3,2560
4.8,WEEKDAY,39.938533,-83.062813,2,8,9,W MOUND ST & S WAYNE AVE,10,0.2,2437
5.3,WEEKDAY,39.939593,-83.058507,3,9,9,W MOUND ST & S HIGHLAND,11,0.2,2439
8.4,WEEKDAY,39.940231,-83.056205,3,14,9,W MOUND ST & CLARENDON A,17,0.3,2440
5.3,WEEKDAY,39.940869,-83.053819,2,10,9,W MOUND ST & BUTLER AVE,12,0.2,2441
4.0,WEEKDAY,39.941533,-83.051342,3,9,9,W MOUND ST & WREXHAM AVE,12,0.2,2442
1.3,WEEKDAY,40.009746,-82.929409,1,1,7,CASSADY AVE & CUMBERLAND,3,0.0,2621
16.5,WEEKDAY,39.944643,-82.98289,18,23,4,PARSONS AVE & E WHITTIER,42,0.3,2622
13.4,WEEKDAY,39.944642,-82.982882,25,14,8,PARSONS AVE & E WHITTIER,38,0.4,2622
46.9,WEEKDAY,39.959753,-83.021478,72,44,10,W BROAD ST & N DAVIS AVE,116,0.6,2624
7.6,WEEKDAY,39.959811,-83.021445,13,2,12,W BROAD ST & N DAVIS AVE,15,0.2,2624
7.5,WEEKDAY,39.970845,-82.924771,2,13,10,E BROAD ST & N MERKLE RD,16,0.1,2533
3.5,WEEKDAY,39.970509,-82.927909,1,6,10,E BROAD ST & N STANWOOD,7,0.0,2534
3.3,WEEKDAY,39.969933,-82.933297,2,5,10,E BROAD ST & N CASSADY A,7,0.0,2536
4.4,WEEKDAY,39.969395,-82.938139,2,4,10,E BROAD ST & N DREXEL AV,6,0.1,2537
0.5,WEEKDAY,39.968999,-82.941677,0,1,10,E BROAD ST & N PARKVIEW,1,0.0,2538
21.2,WEEKDAY,39.87854,-83.057619,2,31,3,2096 STRINGTOWN RD,33,0.6,2634
0.9,WEEKDAY,39.878539,-83.057841,1,0,61,2096 STRINGTOWN RD,1,0.1,2634
26.5,WEEKDAY,39.956029,-83.053587,62,17,10,W BROAD ST & LECHNER AVE,80,0.3,2635
8.2,WEEKDAY,39.961232,-83.009335,15,5,10,W BROAD ST & BELLE ST,21,0.1,2636
1.2,WEEKDAY,39.96122,-83.009328,3,1,12,W BROAD ST & BELLE ST,4,0.0,2636
19.8,WEEKDAY,39.965967,-82.969111,25,56,10,E BROAD ST & GOVERNOR PL,81,0.2,2545
28.4,WEEKDAY,39.965787,-82.970641,41,40,10,E BROAD ST & N OHIO AVE,81,0.3,2546
30.6,WEEKDAY,39.965377,-82.97406,25,47,10,E BROAD ST & N 20TH ST,72,0.4,2547
29.2,WEEKDAY,39.964955,-82.977612,23,52,10,E BROAD ST & N 17TH ST,75,0.4,2548
33.5,WEEKDAY,39.964573,-82.980906,15,49,10,E BROAD ST & HAMILTON PA,64,0.4,2549
